City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current description,Rain (last 3 hrs),Snow (last 3 hrs),Date
1033,Buraydah,26.33,43.98,91.4,22,0,17.22,SA,,,,2020-05-30 21:18:39
1034,Ust-Maya,60.42,134.53,42.1,58,0,1.28,RU,clear sky,0.0,0.0,2020-05-30 21:28:45
1035,Ust-Maya,60.42,134.53,42.1,58,0,1.28,RU,,,,2020-05-30 21:28:45
1036,Marigot,18.07,-63.08,87.8,58,20,10.29,MF,few clouds,0.0,0.0,2020-05-30 21:28:45
1037,Marigot,18.07,-63.08,87.8,58,20,10.29,MF,,,,2020-05-30 21:28:45
1038,Angoram,-4.06,144.07,74.26,98,90,2.48,PG,light rain,0.0,0.0,2020-05-30 21:28:45
1039,Angoram,-4.06,144.07,74.26,98,90,2.48,PG,,,,2020-05-30 21:28:45
1040,Sinnamary,5.38,-52.95,80.62,84,100,8.08,GF,light rain,0.0,0.0,2020-05-30 21:19:58
1041,Sinnamary,5.38,-52.95,80.62,84,100,8.08,GF,,,,2020-05-30 21:19:58
1042,Boshnyakovo,49.63,142.17,54.5,68,10,3.78,RU,clear sky,0.0,0.0,2020-05-30 21:28:45
1043,Boshnyakovo,49.63,142.17,54.5,68,10,3.78,RU,,,,2020-05-30 21:28:45
1044,Mae Sai,20.43,99.88,75.2,94,20,3.36,TH,few clouds,0.0,0.0,2020-05-30 21:28:45
1045,Mae Sai,20.43,99.88,75.2,94,20,3.36,TH,,,,2020-05-30 21:28:45
1046,Veraval,20.9,70.37,83.77,87,17,10.85,IN,few clouds,0.0,0.0,2020-05-30 21:28:46
1047,Veraval,20.9,70.37,83.77,87,17,10.85,IN,,,,2020-05-30 21:28:46
1048,Maceio,-9.67,-35.74,73.4,94,90,9.17,BR,light rain,0.0,0.0,2020-05-30 21:25:08
1049,Maceio,-9.67,-35.74,73.4,94,90,9.17,BR,,,,2020-05-30 21:25:08
1050,Solnechnyy,50.72,136.63,58.71,90,80,2.1,RU,broken clouds,0.0,0.0,2020-05-30 21:28:46
1051,Solnechnyy,50.72,136.63,58.71,90,80,2.1,RU,,,,2020-05-30 21:28:46
1052,Shadegan,30.65,48.66,91.4,20,15,11.41,IR,few clouds,0.0,0.0,2020-05-30 21:28:46
1053,Shadegan,30.65,48.66,91.4,20,15,11.41,IR,,,,2020-05-30 21:28:46
1054,Tibu,8.64,-72.74,80.78,86,99,2.59,CO,light rain,0.0,0.0,2020-05-30 21:28:46
1055,Tibu,8.64,-72.74,80.78,86,99,2.59,CO,,,,2020-05-30 21:28:46
1056,Kimbe,-5.55,150.14,76.86,84,22,3.4,PG,few clouds,0.0,0.0,2020-05-30 21:28:46
1057,Kimbe,-5.55,150.14,76.86,84,22,3.4,PG,,,,2020-05-30 21:28:46
1058,Canyon,34.98,-101.92,89.01,26,0,10.0,US,clear sky,0.0,0.0,2020-05-30 21:24:14
1059,Canyon,34.98,-101.92,89.01,26,0,10.0,US,,,,2020-05-30 21:24:14
1060,College,64.86,-147.8,79.0,23,75,11.41,US,broken clouds,0.0,0.0,2020-05-30 21:23:28
1061,College,64.86,-147.8,79.0,23,75,11.41,US,,,,2020-05-30 21:23:28
1062,Chabahar,25.29,60.64,85.98,76,0,3.13,IR,clear sky,0.0,0.0,2020-05-30 21:28:46
1063,Chabahar,25.29,60.64,85.98,76,0,3.13,IR,,,,2020-05-30 21:28:46
1064,Chernyshevskiy,63.01,112.47,42.78,69,78,4.79,RU,broken clouds,0.0,0.0,2020-05-30 21:28:46
1065,Chernyshevskiy,63.01,112.47,42.78,69,78,4.79,RU,,,,2020-05-30 21:28:46
1066,Willowmore,-33.29,23.49,51.64,68,0,5.3,ZA,clear sky,0.0,0.0,2020-05-30 21:28:47
1067,Willowmore,-33.29,23.49,51.64,68,0,5.3,ZA,,,,2020-05-30 21:28:47
1068,Lagoa,39.05,-27.98,63.68,93,100,12.06,PT,overcast clouds,0.0,0.0,2020-05-30 21:20:06
1069,Lagoa,39.05,-27.98,63.68,93,100,12.06,PT,,,,2020-05-30 21:20:06
1070,Alyangula,-13.85,136.42,62.6,100,40,7.31,AU,scattered clouds,0.0,0.0,2020-05-30 21:20:16
1071,Alyangula,-13.85,136.42,62.6,100,40,7.31,AU,,,,2020-05-30 21:20:16
1072,Nenagh,52.86,-8.2,64.4,55,90,9.17,IE,overcast clouds,0.0,0.0,2020-05-30 21:28:47
1073,Nenagh,52.86,-8.2,64.4,55,90,9.17,IE,,,,2020-05-30 21:28:47
1074,Sola,-13.88,167.55,82.4,88,40,10.22,VU,scattered clouds,0.0,0.0,2020-05-30 21:24:23
1075,Sola,-13.88,167.55,82.4,88,40,10.22,VU,,,,2020-05-30 21:24:23
1076,Odweyne,9.41,45.06,75.58,68,98,13.13,SO,overcast clouds,0.0,0.0,2020-05-30 21:28:47
1077,Odweyne,9.41,45.06,75.58,68,98,13.13,SO,,,,2020-05-30 21:28:47
1078,Port Hedland,-20.32,118.57,71.6,37,75,8.05,AU,broken clouds,0.0,0.0,2020-05-30 21:17:19
1079,Port Hedland,-20.32,118.57,71.6,37,75,8.05,AU,,,,2020-05-30 21:17:19
1080,Ponta Do Sol,32.67,-17.1,66.2,77,40,17.22,PT,scattered clouds,0.0,0.0,2020-05-30 21:17:11
1081,Ponta Do Sol,32.67,-17.1,66.2,77,40,17.22,PT,,,,2020-05-30 21:17:11
1082,Honningsvag,70.98,25.97,42.58,93,100,11.34,NO,light rain,0.0,0.0,2020-05-30 21:28:48
1083,Honningsvag,70.98,25.97,42.58,93,100,11.34,NO,,,,2020-05-30 21:28:48
1084,Turbat,26.0,63.04,79.68,70,0,1.81,PK,clear sky,0.0,0.0,2020-05-30 21:28:48
1085,Turbat,26.0,63.04,79.68,70,0,1.81,PK,,,,2020-05-30 21:28:48
1086,San Jose,37.34,-121.89,71.6,53,75,12.75,US,broken clouds,0.0,0.0,2020-05-30 21:17:26
1087,San Jose,37.34,-121.89,71.6,53,75,12.75,US,,,,2020-05-30 21:17:26
1088,Amga,60.9,131.96,41.97,58,0,0.67,RU,clear sky,0.0,0.0,2020-05-30 21:28:48
1089,Amga,60.9,131.96,41.97,58,0,0.67,RU,,,,2020-05-30 21:28:48
1090,Ibra,22.69,58.53,82.94,68,100,2.91,OM,overcast clouds,0.0,0.0,2020-05-30 21:28:48
1091,Ibra,22.69,58.53,82.94,68,100,2.91,OM,,,,2020-05-30 21:28:48
1092,Bani,18.28,-70.33,86.0,66,40,9.17,DO,scattered clouds,0.0,0.0,2020-05-30 21:28:48
1093,Bani,18.28,-70.33,86.0,66,40,9.17,DO,,,,2020-05-30 21:28:48
1094,Sibolga,1.74,98.78,77.05,83,100,5.35,ID,moderate rain,0.0,0.0,2020-05-30 21:20:37
1095,Sibolga,1.74,98.78,77.05,83,100,5.35,ID,,,,2020-05-30 21:20:37
1096,Bodrum,37.04,27.43,64.4,82,33,4.7,TR,scattered clouds,0.0,0.0,2020-05-30 21:27:21
1097,Bodrum,37.04,27.43,64.4,82,33,4.7,TR,,,,2020-05-30 21:27:21
1098,Pemangkat,1.17,108.97,77.67,91,65,5.17,ID,light rain,0.0,0.0,2020-05-30 21:28:48
1099,Pemangkat,1.17,108.97,77.67,91,65,5.17,ID,,,,2020-05-30 21:28:48
1100,Motril,36.75,-3.52,66.0,83,39,4.0,ES,scattered clouds,0.0,0.0,2020-05-30 21:28:49
1101,Motril,36.75,-3.52,66.0,83,39,4.0,ES,,,,2020-05-30 21:28:49
